Shop ID;Prod ID;In pieces;In liters;In boxes;1-in pieces, 0-in boxes
130015;1653100005;9;18,27;1;0
130015;1654800006;12;10,08;1;0
130015;1655200001;12;12;1;0
130015;1658500136;6;18,84;1;0
130015;1670400001;5;23,8;5;0
130015;1685600003;12;65,04;1;0
130015;1685600006;12;67,8;1;0
130015;1699100062;20;2,8;1;0
130015;1699100070;20;3;1;0
130015;1699100071;20;3,2;1;0
130015;1699100948;5;9,35;1;0
130015;1699101336;5;6,25;1;0
130015;1699919141;3;21,78;1;0
130015;1699920501;12;30,72;1;0
130015;1830800037;24;8,16;1;0
130015;1899900811;10;22,8;1;0
130015;1899910549;24;26,4;1;0
130015;1899912355;18;3,6;1;0
130015;1900000043;6;1,02;1;0
130015;1900000044;6;1,26;1;0
130015;2127200012;30;9,6;1;0
130015;2154800005;9;48,78;1;0
130015;2400007539;24;5,28;1;0
130015;3052190017;6;16,56;1;0
130015;3070390459;20;2,4;1;0
130015;3070940309;6;8,28;1;0
130015;3071150225;20;6,4;1;0
130015;3072460804;15;18,15;1;0
130015;3090750205;24;9,12;1;0
130015;3113530008;36;3,24;1;0
130015;3125780004;70;11,9;2;0
130015;3133530009;24;4,56;1;0
130015;3133780401;10;15,1;1;0
130015;3138150010;24;5,76;1;0
130015;3139480002;6;6,9;1;0
130015;3139480006;6;8,34;1;0
130015;3152461705;24;5,52;1;0
130015;3152910002;15;17,7;3;0
130015;3272100010;6;14,28;1;0
130015;3274330001;12;32,04;2;0
130015;3367460006;20;25,2;1;0
130015;3441610010;27;9,72;1;0
130015;3441610028;18;24,3;1;0
130015;5011199921;80;43,2;2;0
130015;6949996391;50;33,5;1;0
130015;9039220111;12;7,2;1;0
130015;9409610256;24;24;1;0
130015;9812460035;12;17,64;1;0
130015;9812460036;12;16,2;1;0
130015;9812460052;12;12,96;1;0
130015;9899996041;27;7,02;1;0
130015;9899996503;12;33,72;2;0
130015;9899996546;6;16,74;1;0
130015;9899996615;12;33;2;0
130015;9899996637;6;12,66;1;0
130015;9899996638;6;13,08;1;0
130015;9899996640;6;14,76;1;0
130016;1000000220;4;8,08;1;0
130016;1000001231;20;2,4;1;0
130016;1000001632;6;14,64;1;0
130016;1000001633;6;14,4;1;0
130016;1000002618;5;16,55;1;0
130016;1000008298;12;12,6;1;0
130016;1000015588;60;3;1;0
130016;1000023340;12;20,52;1;0
130016;1000024372;12;14,64;1;0
130016;1000024383;6;14,94;1;0
130016;1000025152;6;1,8;1;0
130016;1000026174;50;11;1;0
130016;1000026300;90;200,7;1;0
130016;1000026795;40;72,4;1;0
130016;1000029331;30;40,5;2;0
130016;1000035915;40;81,6;1;0
130016;1000037266;9;16,92;1;0
130016;1000039491;3;8,49;1;0
130016;1000039517;30;27;1;0
130016;1000044580;14;59,78;1;0
130016;1000044797;28;3,36;1;0
130016;1000045568;20;17,6;2;0
130016;1000049228;6;14,7;1;0
130016;1000050533;20;10,8;1;0
130016;1000054030;10;20,7;1;0
130016;1000057844;12;12,12;1;0
130016;1000057845;12;13,32;1;0
130016;1000057960;18;1,08;1;0
130016;1000058019;36;26,64;1;0
130016;1000058020;36;23,76;1;0
130016;1000060050;12;13,2;1;0
130016;1000060052;12;25,32;1;0
130016;1000060056;15;25,2;1;0
130016;1000070784;12;14,04;1;0
130016;1000070957;24;47,04;1;0
130016;1000075066;36;102,96;6;0
130016;1000077732;10;19,9;1;0
130016;1000079161;6;6,78;1;0
130016;1000079357;8;4,16;1;0
130016;1000080695;20;32,2;1;0
130016;1000084213;24;36,72;1;0
130016;1000085022;24;70,8;1;0
130016;1000085798;80;8,8;1;0
130016;1000093726;31;14,26;1;0
130016;1000094490;10;14,8;1;0
130016;1000094500;18;0,54;1;0
130016;1000095448;12;13,32;1;0
130016;1000095961;60;31,2;1;0
130016;1000096090;6;16,98;1;0
130016;1000096091;6;14,94;1;0
130016;1000097331;12;10,44;1;0
130016;1000097533;18;25,02;2;0
130016;1000100320;15;12,3;1;0
130016;1000101793;20;2,6;1;0
130016;1000105605;12;7,44;1;0
130016;1000106285;20;4,8;1;0
130016;1000106578;15;13,05;1;0
130016;1000113024;6;44,04;1;0
130016;1000113531;24;4,08;1;0
130016;1000115895;8;1,28;1;0
130016;1000116220;15;41,7;1;0
130016;1000125258;20;5,8;1;0
130016;1000125653;12;11,52;1;0
130016;1000127722;6;10,32;1;0
130016;1000128641;48;16,8;1;0
130016;1000129793;20;41;1;0
130016;1000130848;18;1,8;1;0
130016;1000134937;40;88,4;1;0
130016;1009991093;16;18,88;1;0
130016;1019990085;22;6,38;1;0
130016;1019990117;22;5,06;1;0
130016;1047569959;175;495,25;1;0
130016;1049990053;6;9,66;1;0
130016;1049993248;48;29,28;1;0
130016;1051230045;24;6,72;1;0
130016;1052320006;12;18,24;1;0
130016;1055930112;12;5,28;1;0
130016;1059990027;18;3,6;3;0
130016;1059990129;27;3,78;1;0
130016;1059990474;25;16,5;1;0
130016;1112760004;10;21,4;1;0
130016;1139990403;4;24,84;1;0
130016;1199991258;24;10,08;1;0
130016;1319600005;20;17,2;1;0
130016;1393100213;6;15,66;1;0
130016;1470400038;15;10,2;1;0
130016;1499900146;12;9,6;1;0
130016;1499910213;12;24,24;1;0
130016;1499919151;15;37,2;1;0
130016;1511850019;24;15,6;1;0
130016;1524200095;32;20,16;1;0
130016;1559100011;24;22,8;1;0
130016;1570400011;40;6,8;1;0
130016;1600000502;8;12,24;1;0
130016;1620998009;12;30,6;1;0
130016;1633576059;6;13,68;1;0
130016;1647000047;21;17,01;1;0
130016;1670400001;6;28,56;6;0
130016;1699100055;24;27,12;1;0
130016;1699100070;20;3;1;0
130016;1699100362;4;14,92;1;0
130016;1699910070;3;7,65;1;0
130016;1699919576;24;9,84;1;0
130016;1699920481;4;7,68;1;0
130016;1699920573;18;7,74;1;0
130016;1823200116;24;4,56;1;0
130016;1827700005;45;20,25;1;0
130016;1830800009;24;6,48;1;0
130016;1830800049;6;4,2;1;0
130016;1919570006;12;9,6;1;0
130016;2003100104;22;23,54;1;0
130016;2005950043;8;14,4;1;0
130016;2005960054;24;19,68;1;0
130016;2123200069;12;13,68;1;0
130016;2170400005;30;5,7;1;0
130016;2199910362;300;27;1;0
130016;2279800007;40;24,8;1;0
130016;2400001004;48;41,28;1;0
130016;2400007539;24;5,28;1;0
130016;2400007554;24;7,68;1;0
130016;2400010295;15;25,8;1;0
130016;2400014017;60;24;1;0
130016;3050480015;6;18,18;1;0
130016;3060810917;48;19,68;1;0
130016;3060830547;12;7,32;1;0
130016;3070910412;20;1,2;1;0
130016;3071600003;60;10,8;3;0
130016;3075520001;12;13,92;1;0
130016;3085520001;14;10,64;1;0
130016;3133530009;24;4,56;1;0
130016;3133780401;10;15,1;1;0
130016;3138150001;16;26,88;1;0
130016;3138150009;24;5,76;1;0
130016;3138150010;24;5,76;1;0
130016;3139480009;6;8,1;1;0
130016;3151270304;48;11,04;2;0
130016;3152461705;24;5,52;1;0
130016;3152910002;30;35,4;5;0
130016;3152910005;18;21,06;2;0
130016;3271850011;24;15,6;1;0
130016;3272100009;6;14,28;1;0
130016;3274330001;6;16,02;1;0
130016;3275910003;12;23,52;1;0
130016;3367460006;40;50,4;2;0
130016;3441610010;27;9,72;1;0
130016;3443170013;36;16,56;1;0
130016;5011199921;80;43,2;2;0
130016;9819310009;6;16,32;1;0
130016;9825000005;12;13,92;1;0
130016;9899996042;27;7,02;1;0
130016;9899996503;6;16,86;1;0
130016;9899996637;6;12,66;1;0
130016;9899996638;6;13,08;1;0
130019;122;32;22,72;1;0
130019;1000000385;3;9,93;1;0
130019;1000001573;24;58,32;1;0
130019;1000001574;24;58,32;1;0
130019;1000001583;18;82,44;1;0
130019;1000001633;6;14,4;1;0
130019;1000001784;28;26,88;1;0
130019;1000002618;5;16,55;1;0
130019;1000002996;12;3,12;1;0
130019;1000006839;21;9,87;1;0
130019;1000008379;6;12,42;1;0
130019;1000011116;32;20,8;1;0
130019;1000015447;20;12,8;1;0
130019;1000015588;60;3;1;0
130019;1000023196;24;25,68;1;0
130019;1000023877;20;17,6;1;0
130019;1000024374;12;14,28;1;0
130019;1000024375;12;14,76;1;0
130019;1000024380;12;13,92;1;0
130019;1000024382;6;14,7;1;0
130019;1000025032;36;29,88;1;0
130019;1000026117;40;34;1;0
130019;1000026174;50;11;1;0
130019;1000026249;11;12,98;1;0
130019;1000026795;40;72,4;1;0
130019;1000027788;12;2,28;1;0
130019;1000029331;30;40,5;2;0
130019;1000035015;32;23,04;1;0
130019;1000037266;9;16,92;1;0
130019;1000039491;3;8,49;1;0
130019;1000039517;60;54;2;0
130019;1000039742;72;11,52;1;0
130019;1000042236;14;8,82;1;0
130019;1000042329;15;19,5;1;0
130019;1000044580;14;59,78;1;0
130019;1000044741;30;15;1;0
130019;1000045692;36;12,6;1;0
130019;1000049705;24;19,44;1;0
130019;1000049739;32;7,68;1;0
130019;1000050150;12;20,04;1;0
130019;1000050529;10;15,3;1;0
130019;1000050690;15;21;1;0
130019;1000051818;16;27,36;1;0
130019;1000052957;15;16,2;1;0
130019;1000053678;16;25,28;1;0
130019;1000057991;4;18;1;0
130019;1000060050;12;13,2;1;0
130019;1000060052;12;25,32;1;0
130019;1000066780;14;23,94;1;0
130019;1000070209;12;12;1;0
130019;1000070727;22;3,08;1;0
130019;1000071213;21;21,42;1;0
130019;1000071672;12;2,88;1;0
130019;1000071724;12;21,24;1;0
130019;1000075066;6;17,16;1;0
130019;1000075067;18;50,22;3;0
130019;1000075887;12;11,52;1;0
130019;1000077342;12;13,44;1;0
130019;1000077721;12;24,36;1;0
130019;1000077924;4;39,68;1;0
130019;1000079159;14;40,74;1;0
130019;1000080730;12;11,04;1;0
130019;1000081108;13;16,77;1;0
130019;1000081209;16;3,84;1;0
130019;1000083775;12;39,84;2;0
130019;1000083776;6;19,68;1;0
130019;1000084212;40;33,2;1;0
130019;1000084297;15;25,8;1;0
130019;1000090309;10;10,1;1;0
130019;1000090903;26;6,76;1;0
130019;1000091561;30;37,8;3;0
130019;1000095915;12;86,04;2;0
130019;1000095962;28;23,8;1;0
130019;1000096090;6;16,98;1;0
130019;1000097075;3;1,05;1;0
130019;1000097507;12;62,76;1;0
130019;1000097533;27;37,53;3;0
130019;1000098423;10;8;1;0
130019;1000098852;18;7,56;1;0
130019;1000100320;15;12,3;1;0
130019;1000101793;20;2,6;1;0
130019;1000103420;12;28,32;1;0
130019;1000103635;12;7,08;1;0
130019;1000104853;48;32,16;2;0
130019;1000105605;12;7,44;1;0
130019;1000106285;40;9,6;2;0
130019;1000108630;12;33,96;1;0
130019;1000109119;6;24,3;1;0
130019;1000109776;10;19,1;1;0
130019;1000113006;12;13,92;1;0
130019;1000116736;12;7,32;1;0
130019;1000121397;12;7,32;1;0
130019;1000121925;30;30;1;0
130019;1000127628;15;10,5;1;0
130019;1000127722;12;20,64;2;0
130019;1000129793;20;41;1;0
130019;1000130281;8;34,24;1;0
130019;1000132861;24;16,8;2;0
130019;1000134937;80;176,8;2;0
130019;1005410003;30;12,9;1;0
130019;1009990126;6;3,36;1;0
130019;1009991068;6;3,84;1;0
130019;1009991327;56;38,64;2;0
130019;1015699927;12;6,96;1;0
130019;1016090036;12;18,48;1;0
130019;1019990083;22;7,26;1;0
130019;1019990116;22;5,5;1;0
130019;1019990117;22;5,06;1;0
130019;1030080162;12;2,76;1;0
130019;1039990570;24;9,36;1;0
130019;1039990571;24;10,32;1;0
130019;1042229919;15;7,5;1;0
130019;1042349911;12;13,44;1;0
130019;1044579979;24;12,24;1;0
130019;1044850001;22;5,5;1;0
130019;1047569959;50;141,5;1;0
130019;1049990343;36;3,96;1;0
130019;1049995237;8;8,4;1;0
130019;1056090043;12;50,16;1;0
130019;1059990068;6;1,26;1;0
130019;1059990090;12;4,8;2;0
130019;1059990104;12;2,04;1;0
130019;1059990474;25;16,5;1;0
130019;1059990475;25;16;1;0
130019;1059990562;27;4,05;1;0
130019;1074940002;18;27,72;1;0
130019;1079990090;20;21,6;2;0
130019;1086690004;12;23,64;1;0
130019;1094940002;18;26,64;1;0
130019;1101230017;10;9,9;1;0
130019;1106090052;8;5,12;1;0
130019;1115930007;48;17,76;1;0
130019;1116090044;24;8,88;1;0
130019;1119991012;12;4,32;1;0
130019;1133538028;10;24,7;1;0
130019;1139990403;4;24,84;1;0
130019;1199991258;24;10,08;1;0
130019;1319600005;20;17,2;1;0
130019;1319600013;20;41,6;1;0
130019;1370400001;6;3,9;1;0
130019;1393100196;21;19,74;1;0
130019;1400000150;6;1,26;1;0
130019;1400000152;6;1,26;1;0
130019;1400000182;12;2,52;2;0
130019;1410800024;16;26,24;1;0
130019;1418500004;12;5,64;1;0
130019;1427200001;24;58,56;1;0
130019;1470400038;15;10,2;1;0
130019;1499910213;12;24,24;1;0
130019;1499919196;12;5,88;1;0
130019;1499919197;8;5,52;1;0
130019;1499919515;8;9,76;1;0
130019;1510000042;12;29,76;2;0
130019;1516100015;18;29,7;1;0
130019;1518500022;27;6,75;1;0
130019;1521515002;6;15,12;1;0
130019;1523200057;12;26,88;1;0
130019;1559100011;24;22,8;1;0
130019;1570400011;40;6,8;1;0
130019;1592700004;6;2,4;1;0
130019;1599400215;6;21,84;1;0
130019;1599400518;25;10;1;0
130019;1600000297;15;24,3;1;0
130019;1616300079;36;4,68;1;0
130019;1626011001;15;18,45;1;0
130019;1626800018;7;16,38;1;0
130019;1626800036;20;26,2;1;0
130019;1633576071;6;22,2;1;0
130019;1647000073;24;5,04;1;0
130019;1653100005;9;18,27;1;0
130019;1670400001;15;71,4;15;0
130019;1685600006;12;67,8;1;0
130019;1699100062;20;2,8;1;0
130019;1699100070;20;3;1;0
130019;1699100466;20;20,4;1;0
130019;1699101173;18;21,06;1;0
130019;1699101336;5;6,25;1;0
130019;1699911074;10;27,5;1;0
130019;1699919146;24;19,92;1;0
130019;1699919576;24;9,84;1;0
130019;1699920200;25;4;1;0
130019;1699920912;60;8,4;1;0
130019;1799900025;15;25,5;1;0
130019;1799900041;15;20,55;1;0
130019;1799900191;24;13,44;1;0
130019;1812420058;12;17,64;1;0
130019;1830800005;24;8,16;1;0
130019;1830800037;72;24,48;3;0
130019;1899900811;10;22,8;1;0
130019;1899910180;24;28,56;2;0
130019;1899912355;18;3,6;1;0
130019;1900000043;6;1,02;1;0
130019;1900000044;6;1,26;1;0
130019;1963100001;48;10,56;2;0
130019;1963100003;48;10,56;2;0
130019;1989990378;4;27,04;1;0
130019;1992700001;6;1,26;1;0
130019;2003100246;22;23,54;1;0
130019;2005960054;24;19,68;1;0
130019;2006090044;20;23,4;1;0
130019;2006090100;32;159,68;4;0
130019;2006090106;20;17,8;1;0
130019;2009960323;8;31,92;1;0
130019;2009990170;28;7,28;2;0
130019;2142500005;15;19,5;1;0
130019;2174000001;24;6,72;1;0
130019;2199910021;100;50;1;0
130019;2400007483;24;4,56;1;0
130019;2400007539;24;5,28;1;0
130019;2400008538;12;9,72;1;0
130019;2400010295;15;25,8;1;0
130019;2400017173;6;44,88;1;0
130019;2400017292;6;15,06;1;0
130019;3020860002;15;26,4;1;0
130019;3034510019;6;7,8;1;0
130019;3034510020;6;7,86;1;0
130019;3050480015;6;18,18;1;0
130019;3063780220;24;9,6;1;0
130019;3070940309;6;8,28;1;0
130019;3073080015;48;12,96;2;0
130019;3080390156;22;4,18;1;0
130019;3125780004;35;5,95;1;0
130019;3125780008;30;5,7;1;0
130019;3132360213;24;7,2;1;0
130019;3133780401;30;45,3;3;0
130019;3138150009;24;5,76;1;0
130019;3139480004;6;7,86;1;0
130019;3139480006;24;33,36;4;0
130019;3139480009;6;8,1;1;0
130019;3139480010;20;28,2;2;0
130019;3151270304;48;11,04;2;0
130019;3152461705;24;5,52;1;0
130019;3152910002;30;35,4;5;0
130019;3152910003;10;12,6;1;0
130019;3152910005;12;14,04;1;0
130019;3275910003;12;23,52;1;0
130019;3331670043;48;18,24;1;0
130019;3441610028;18;24,3;1;0
130019;5011199921;40;21,6;1;0
130019;5011656709;60;54,6;1;0
130019;5011656710;80;212;1;0
130019;5111890001;20;39,2;1;0
130019;5555009928;18;9,54;1;0
130019;5556156801;24;54,96;1;0
130019;7667900001;100;50;1;0
130019;9409611170;6;18,54;1;0
130019;9639630174;15;26,55;1;0
130019;9810810001;6;11,16;1;0
130019;9818500001;6;15,66;1;0
130019;9825000005;12;13,92;1;0
130019;9825000023;12;28,8;1;0
130019;9825000026;6;19,8;1;0
130019;9899996041;27;7,02;1;0
130019;9899996503;6;16,86;1;0
130019;9899996548;12;20,76;2;0
130019;9899996615;36;99;6;0
130019;9899996637;18;37,98;3;0
130019;9899996638;6;13,08;1;0
130019;9919990013;100;7;1;0
130019;9939990025;12;16,32;1;0
130022;2400014017;60;24;1;0
130024;86;72;10,08;1;0
130024;1000000385;3;9,93;1;0
130024;1000001232;20;2,6;1;0
130024;1000001633;6;14,4;1;0
130024;1000006232;40;18,4;1;0
130024;1000011116;32;20,8;1;0
130024;1000012378;20;18,2;1;0
130024;1000024630;36;52,56;1;0
130024;1000025228;20;21,8;1;0
130024;1000027575;25;36,25;1;0
130024;1000037266;9;16,92;1;0
130024;1000042117;24;5,76;1;0
130024;1000044742;30;16,5;1;0
130024;1000044743;24;7,92;1;0
130024;1000045692;36;12,6;1;0
130024;1000049739;32;7,68;1;0
130024;1000050690;15;21;1;0
130024;1000051088;10;3;1;0
130024;1000057459;10;19,3;1;0
130024;1000068711;40;20,4;1;0
130024;1000070957;24;47,04;1;0
130024;1000071462;2;8,86;1;0
130024;1000073582;16;21,92;1;0
130024;1000075066;18;51,48;3;0
130024;1000083775;12;39,84;2;0
130024;1000083776;6;19,68;1;0
130024;1000083777;6;15,78;1;0
130024;1000084212;40;33,2;1;0
130024;1000084297;15;25,8;1;0
130024;1000091561;10;12,6;1;0
130024;1000093763;15;6,9;1;0
130024;1000095915;12;86,04;2;0
130024;1000096091;6;14,94;1;0
130024;1000097075;3;1,05;1;0
130024;1000097349;6;17,88;1;0
130024;1000098367;12;8,64;1;0
130024;1000100320;15;12,3;1;0
130024;1000101793;20;2,6;1;0
130024;1000103242;20;45,2;1;0
130024;1000103635;12;7,08;1;0
130024;1000104853;48;32,16;2;0
130024;1000105606;12;5,88;1;0
130024;1000106412;16;68,32;1;0
130024;1000112943;12;27,72;1;0
130024;1000113006;12;13,92;1;0
130024;1000113007;12;17,16;1;0
130024;1000113207;5;17,1;1;0
130024;1000113251;30;25,2;1;0
130024;1000113539;24;6,48;1;0
130024;1000116220;15;41,7;1;0
130024;1000127722;6;10,32;1;0
130024;1000128929;7;31,01;1;0
130024;1000130281;8;34,24;1;0
130024;1000133973;16;2,4;1;0
130024;1000134937;80;176,8;2;0
130024;1011090016;12;24,6;1;0
130024;1019990117;22;5,06;1;0
130024;1042349997;12;8,4;1;0
130024;1047569959;25;70,75;1;0
130024;1049993174;12;7,56;1;0
130024;1049995204;24;26,16;1;0
130024;1062630012;36;37,08;1;0
130024;1077040008;9;7,02;1;0
130024;1116090056;12;2,28;1;0
130024;1199991258;24;10,08;1;0
130024;1370400001;6;3,9;1;0
130024;1400000182;6;1,26;1;0
130024;1427200001;24;58,56;1;0
130024;1470400038;15;10,2;1;0
130024;1499919151;15;37,2;1;0
130024;1499919289;12;14,76;1;0
130024;1510000042;6;14,88;1;0
130024;1518900022;12;16,92;1;0
130024;1521515002;6;15,12;1;0
130024;1523200042;18;6,48;1;0
130024;1557800034;30;3,9;1;0
130024;1559100009;12;23,04;1;0
130024;1570400017;30;6,3;1;0
130024;1599400026;12;10,92;1;0
130024;1599400182;24;8,88;1;0
130024;1599400215;6;21,84;1;0
130024;1600000503;5;11,9;1;0
130024;1661500010;20;2,2;1;0
130024;1669800001;36;20,52;1;0
130024;1685600006;12;67,8;1;0
130024;1699100362;4;14,92;1;0
130024;1699101331;5;7,5;1;0
130024;1699101336;10;12,5;2;0
130024;1699101431;10;14,5;1;0
130024;1699910835;10;27,7;1;0
130024;1699911058;10;29,6;1;0
130024;1699911074;10;27,5;1;0
130024;1799900114;15;25,95;1;0
130024;1799900276;24;47,04;1;0
130024;1812420058;12;17,64;1;0
130024;1899910180;24;28,56;2;0
130024;1899912355;18;3,6;1;0
130024;1900000044;6;1,26;1;0
130024;1963100001;48;10,56;2;0
130024;1963100003;24;5,28;1;0
130024;1992700001;6;1,26;1;0
130024;2001410001;24;20,64;1;0
130024;2003100256;12;20,64;1;0
130024;2154800005;9;48,78;1;0
130024;2199910021;100;50;1;0
130024;2400001913;12;31,44;2;0
130024;3020860002;15;26,4;1;0
130024;3043780204;24;29,28;1;0
130024;3070940309;6;8,28;1;0
130024;3072460804;15;18,15;1;0
130024;3085520001;14;10,64;1;0
130024;3117800004;20;3,6;1;0
130024;3125780008;30;5,7;1;0
130024;3133530002;16;25,44;1;0
130024;3133780401;50;75,5;5;0
130024;3138150008;24;6;1;0
130024;3152461705;24;5,52;1;0
130024;3152910004;10;16,8;1;0
130024;3152910005;6;7,02;1;0
130024;3272430018;6;21,96;1;0
130024;3274330001;12;32,04;2;0
130024;3279600011;24;22,32;1;0
130024;5011199921;40;21,6;1;0
130024;5556156801;24;54,96;1;0
130024;9409250706;24;16,8;1;0
130024;9812460043;12;15,12;1;0
130024;9812460052;12;12,96;1;0
130024;9818500001;6;15,66;1;0
130024;9825000026;6;19,8;1;0
130024;9858700006;6;22,02;1;0
130024;9899996502;6;16,86;1;0
130024;9899996615;30;82,5;5;0
130024;9899996637;12;25,32;2;0
130024;9899996638;18;39,24;3;0
130025;1000000220;4;8,08;1;0
130025;1000004650;24;28,56;1;0
130025;1000006232;20;9,2;1;0
130025;1000012378;20;18,2;1;0
130025;1000015588;60;3;1;0
130025;1000023196;24;25,68;1;0
130025;1000024373;6;14,94;1;0
130025;1000024374;12;14,28;1;0
130025;1000024376;12;13,92;1;0
130025;1000024630;36;52,56;1;0
130025;1000025228;20;21,8;1;0
130025;1000026157;12;10,56;1;0
130025;1000026249;11;12,98;1;0
130025;1000026878;15;4,35;1;0
130025;1000027575;25;36,25;1;0
130025;1000029331;45;60,75;3;0
130025;1000037268;9;32,58;1;0
130025;1000038464;20;12,6;1;0
130025;1000039517;30;27;1;0
130025;1000039683;3,5;9,695;1;0
130025;1000042117;24;5,76;1;0
130025;1000045005;24;26,4;1;0
130025;1000045474;12;8,16;1;0
130025;1000049072;20;18,2;1;0
130025;1000049739;32;7,68;1;0
130025;1000050533;20;10,8;1;0
130025;1000051818;16;27,36;1;0
130025;1000057960;18;1,08;1;0
130025;1000060052;12;25,32;1;0
130025;1000060056;15;25,2;1;0
130025;1000060520;24;33,6;1;0
130025;1000070957;24;47,04;1;0
130025;1000071462;2;8,86;1;0
130025;1000071934;100;26;1;0
130025;1000075066;12;34,32;2;0
130025;1000081107;13;18,33;1;0
130025;1000081132;24;4,8;1;0
130025;1000081738;10;88,1;10;0
130025;1000082691;27;18,9;1;0
130025;1000083385;24;20,4;1;0
130025;1000083775;12;39,84;2;0
130025;1000083776;6;19,68;1;0
130025;1000093763;15;6,9;1;0
130025;1000095915;12;86,04;2;0
130025;1000096090;6;16,98;1;0
130025;1000097533;9;12,51;1;0
130025;1000100320;15;12,3;1;0
130025;1000100555;30;30,3;1;0
130025;1000101793;20;2,6;1;0
130025;1000103635;12;7,08;1;0
130025;1000104853;48;32,16;2;0
130025;1000106908;24;15,84;1;0
130025;1000115450;40;21,2;1;0
130025;1000117061;24;38,64;1;0
130025;1000121422;24;17,04;1;0
130025;1000121425;24;35,76;1;0
130025;1000126781;5;9,65;1;0
130025;1000132861;12;8,4;1;0
130025;1000134937;80;176,8;2;0
130025;1009990126;18;10,08;3;0
130025;1019990083;22;7,26;1;0
130025;1019990084;24;24,96;1;0
130025;1019990085;22;6,38;1;0
130025;1030080162;12;2,76;1;0
130025;1030080165;12;1,92;1;0
130025;1032420001;60;25,2;1;0
130025;1036020005;12;6,84;1;0
130025;1039990274;10;9;1;0
130025;1039990570;24;9,36;1;0
130025;1039990572;24;10,8;1;0
130025;1047569959;25;70,75;1;0
130025;1049993307;20;22,6;1;0
130025;1049995119;35;21;1;0
130025;1059960308;72;17,28;1;0
130025;1059990128;27;5,13;1;0
